id,entity_id,hgnc_status,hgnc_id,entrez_id,ensembl_id,data_source_id,locus_group_id,locus_type_id
179,179,Entry Withdrawn,HGNC:86,,,1,4,4
180,180,Approved,HGNC:87,27034.0,ENSG00000151498,1,1,1
181,181,Approved,HGNC:21497,28976.0,ENSG00000177646,1,1,1
182,182,Approved,HGNC:56086,123706524.0,ENSG00000287110,1,2,2
183,183,Approved,HGNC:21597,80724.0,ENSG00000111271,1,1,1
184,184,Approved,HGNC:30211,84129.0,ENSG00000240303,1,1,1
185,185,Approved,HGNC:88,33.0,ENSG00000115361,1,1,1
186,186,Approved,HGNC:89,34.0,ENSG00000117054,1,1,1
187,187,Approved,HGNC:90,35.0,ENSG00000122971,1,1,1
188,188,Approved,HGNC:91,36.0,ENSG00000196177,1,1,1
189,189,Approved,HGNC:92,37.0,ENSG00000072778,1,1,1
190,190,Approved,HGNC:319,176.0,ENSG00000157766,1,1,1
191,191,Approved,HGNC:16467,9744.0,ENSG00000072818,1,1,1
192,192,Approved,HGNC:16469,23527.0,ENSG00000114331,1,1,1
193,193,Approved,HGNC:41426,100874306.0,ENSG00000229325,1,2,2
194,194,Approved,HGNC:16754,116983.0,ENSG00000131584,1,1,1
195,195,Approved,HGNC:93,38.0,ENSG00000075239,1,1,1
196,196,Approved,HGNC:94,39.0,ENSG00000120437,1,1,1
197,197,Approved,HGNC:15453,64746.0,ENSG00000182827,1,1,1
198,198,Approved,HGNC:40701,107985353.0,ENSG00000234478,1,2,2
199,199,Approved,HGNC:23337,79777.0,ENSG00000181513,1,1,1
200,200,Approved,HGNC:23338,91452.0,ENSG00000107897,1,1,1
201,201,Approved,HGNC:23339,84320.0,ENSG00000230124,1,1,1
202,202,Approved,HGNC:17715,414149.0,ENSG00000176244,1,1,1
203,203,Approved,HGNC:23989,84680.0,ENSG00000110455,1,1,1
204,204,Approved,HGNC:34391,390110.0,ENSG00000205126,1,1,1
205,205,Approved,HGNC:56899,100422646.0,ENSG00000230570,1,3,3
206,206,Approved,HGNC:25070,65057.0,ENSG00000102977,1,1,1
207,207,Approved,HGNC:2707,1636.0,ENSG00000159640,1,1,1
208,208,Approved,HGNC:13557,59272.0,ENSG00000130234,1,1,1
209,209,Approved,HGNC:56255,104798195.0,ENSG00000225833,1,2,2
210,210,Approved,HGNC:44365,100129123.0,ENSG00000224353,1,3,3
211,211,Approved,HGNC:18356,125981.0,ENSG00000167769,1,1,1
212,212,Approved,HGNC:23675,340485.0,ENSG00000177076,1,1,1
213,213,Approved,HGNC:54674,645978.0,ENSG00000180105,1,3,3
214,214,Approved,HGNC:16066,55331.0,ENSG00000078124,1,1,1
215,215,Approved,HGNC:58067,124902721.0,ENSG00000254988,1,2,2
216,216,Approved,HGNC:108,43.0,ENSG00000087085,1,1,1
217,217,Approved,HGNC:17066,22985.0,ENSG00000100813,1,1,1
218,218,Approved,HGNC:4035,2532.0,ENSG00000213088,1,1,1
219,219,Approved,HGNC:1565,1238.0,ENSG00000144648,1,1,1
220,220,Approved,HGNC:23692,57007.0,ENSG00000144476,1,1,1
221,221,Approved,HGNC:1611,51554.0,ENSG00000129048,1,1,1
222,222,Approved,HGNC:21142,285737.0,ENSG00000225415,1,3,3
223,223,Entry Withdrawn,HGNC:114,,,1,5,7
224,224,Approved,HGNC:115,47.0,ENSG00000131473,1,1,1
225,225,Entry Withdrawn,HGNC:116,,,1,4,4
226,226,Approved,HGNC:19288,130013.0,ENSG00000153086,1,1,1
227,227,Approved,HGNC:34504,347275.0,ENSG00000227411,1,3,3
228,228,Approved,HGNC:117,48.0,ENSG00000122729,1,1,1
229,229,Approved,HGNC:118,50.0,ENSG00000100412,1,1,1
230,230,Approved,HGNC:56989,441996.0,ENSG00000235485,1,3,3
231,231,Approved,HGNC:56990,343508.0,ENSG00000235371,1,3,3
232,232,Approved,HGNC:33904,730249.0,ENSG00000102794,1,1,1
233,233,Approved,HGNC:33128,641371.0,ENSG00000184227,1,1,1
234,234,Approved,HGNC:18431,10965.0,ENSG00000119673,1,1,1
235,235,Approved,HGNC:19748,122970.0,ENSG00000177465,1,1,1
236,236,Approved,HGNC:33159,641372.0,ENSG00000205669,1,1,1
237,237,Approved,HGNC:24157,11332.0,ENSG00000097021,1,1,1
238,238,Approved,HGNC:15919,10005.0,ENSG00000101473,1,1,1
239,239,Approved,HGNC:17152,23597.0,ENSG00000123130,1,1,1
240,240,Approved,HGNC:18156,26027.0,ENSG00000162390,1,1,1
241,241,Approved,HGNC:24436,134526.0,ENSG00000172497,1,1,1
242,242,Approved,HGNC:20999,55856.0,ENSG00000112304,1,1,1
243,243,Approved,HGNC:119,51.0,ENSG00000161533,1,1,1
244,244,Approved,HGNC:120,8309.0,ENSG00000168306,1,1,1
245,245,Approved,HGNC:121,8310.0,ENSG00000087008,1,1,1
246,246,Approved,HGNC:25621,55289.0,ENSG00000153093,1,1,1
247,247,Approved,HGNC:41112,400997.0,ENSG00000204581,1,2,2
248,248,Approved,HGNC:122,52.0,ENSG00000143727,1,1,1
249,249,Approved,HGNC:123,53.0,ENSG00000134575,1,1,1
250,250,Approved,HGNC:125,55.0,ENSG00000014257,1,1,1
251,251,Approved,HGNC:14376,93650.0,ENSG00000142513,1,1,1
252,252,Approved,HGNC:124,54.0,ENSG00000102575,1,1,1
253,253,Approved,HGNC:29609,51205.0,ENSG00000162836,1,1,1
254,254,Approved,HGNC:33781,390928.0,ENSG00000183760,1,1,1
255,255,Approved,HGNC:126,49.0,ENSG00000100312,1,1,1
256,256,Approved,HGNC:17195,84519.0,ENSG00000111644,1,1,1
257,257,Approved,HGNC:54745,645529.0,ENSG00000175509,1,3,3
258,258,Approved,HGNC:127,56.0,ENSG00000134940,1,1,1
259,259,Approved,HGNC:29567,23205.0,ENSG00000103740,1,1,1
260,260,Approved,HGNC:24174,81616.0,ENSG00000130377,1,1,1
261,261,Approved,HGNC:26101,80221.0,ENSG00000167107,1,1,1
262,262,Approved,HGNC:27288,197322.0,ENSG00000176715,1,1,1
263,263,Approved,HGNC:3569,2180.0,ENSG00000151726,1,1,1
264,264,Approved,HGNC:3570,2181.0,ENSG00000123983,1,1,1
265,265,Approved,HGNC:40227,105373904.0,ENSG00000234193,1,2,2
266,266,Approved,HGNC:56529,100421637.0,ENSG00000244062,1,3,3
267,267,Approved,HGNC:3571,2182.0,ENSG00000068366,1,1,1
268,268,Approved,HGNC:16526,51703.0,ENSG00000197142,1,1,1
269,269,Approved,HGNC:16496,23305.0,ENSG00000164398,1,1,1
270,270,Approved,HGNC:40772,101927693.0,ENSG00000223548,1,2,2
271,271,Approved,HGNC:18049,116285.0,ENSG00000166743,1,1,1
272,272,Approved,HGNC:32017,123876.0,ENSG00000183747,1,1,1
273,273,Approved,HGNC:30931,348158.0,ENSG00000066813,1,1,1
274,274,Approved,HGNC:10522,6296.0,ENSG00000005187,1,1,1
275,275,Approved,HGNC:32016,341392.0,ENSG00000215009,1,1,1
276,276,Approved,HGNC:26060,54988.0,ENSG00000183549,1,1,1
277,277,Approved,HGNC:51295,100421779.0,ENSG00000260762,1,3,3
278,278,Approved,HGNC:31665,142827.0,ENSG00000173124,1,1,1
279,279,Approved,HGNC:16091,84532.0,ENSG00000154930,1,1,1
280,280,Approved,HGNC:15814,55902.0,ENSG00000131069,1,1,1
281,281,Approved,HGNC:24723,79611.0,ENSG00000111058,1,1,1
282,282,Approved,HGNC:58286,107984535.0,ENSG00000258026,1,2,2
283,283,Approved,HGNC:129,58.0,ENSG00000143632,1,1,1
284,284,Approved,HGNC:130,59.0,ENSG00000107796,1,1,1
285,285,Approved,HGNC:45169,100132116.0,ENSG00000180139,1,2,2
286,286,Approved,HGNC:132,60.0,ENSG00000075624,1,1,1
287,287,Approved,HGNC:17780,345651.0,ENSG00000169067,1,1,1
288,288,Approved,HGNC:134,643309.0,ENSG00000229145,1,3,3
289,289,Approved,HGNC:135,62.0,ENSG00000213763,1,3,3
290,290,Approved,HGNC:136,63.0,,1,3,3
291,291,Approved,HGNC:137,64.0,ENSG00000286676,1,3,3
292,292,Entry Withdrawn,HGNC:138,,,1,3,3
293,293,Approved,HGNC:139,66.0,ENSG00000203413,1,3,3
294,294,Approved,HGNC:140,67.0,ENSG00000185607,1,3,3
295,295,Approved,HGNC:141,68.0,ENSG00000220267,1,3,3
296,296,Approved,HGNC:142,69.0,ENSG00000266920,1,3,3
297,297,Approved,HGNC:31819,446207.0,,1,3,3
298,298,Approved,HGNC:33971,644220.0,ENSG00000188460,1,3,3
299,299,Approved,HGNC:150,100462767.0,ENSG00000233125,1,3,3
300,300,Approved,HGNC:45086,389976.0,ENSG00000229001,1,3,3
301,301,Approved,HGNC:55065,391334.0,ENSG00000213857,1,3,3
302,302,Approved,HGNC:56590,100132223.0,ENSG00000241473,1,3,3
303,303,Approved,HGNC:143,70.0,ENSG00000159251,1,1,1
304,304,Approved,HGNC:51491,399923.0,ENSG00000172900,1,3,3
305,305,Approved,HGNC:144,71.0,ENSG00000184009,1,1,1
306,306,Approved,HGNC:146,73.0,ENSG00000178631,1,3,3
307,307,Approved,HGNC:147,74.0,ENSG00000229129,1,3,3
308,308,Approved,HGNC:148,75.0,ENSG00000215388,1,3,3
309,309,Approved,HGNC:149,648740.0,ENSG00000236085,1,3,3
310,310,Approved,HGNC:151,78.0,,1,3,3
311,311,Approved,HGNC:152,79.0,,1,3,3
312,312,Approved,HGNC:153,80.0,,1,3,3
313,313,Approved,HGNC:154,82.0,ENSG00000229349,1,3,3
314,314,Approved,HGNC:155,83.0,ENSG00000231340,1,3,3
315,315,Approved,HGNC:37651,414754.0,ENSG00000229465,1,3,3
316,316,Approved,HGNC:44496,100418921.0,ENSG00000226642,1,3,3
317,317,Approved,HGNC:49058,100418920.0,ENSG00000241305,1,3,3
318,318,Approved,HGNC:49751,100418910.0,ENSG00000230581,1,3,3
319,319,Approved,HGNC:51495,100418951.0,ENSG00000259904,1,3,3
320,320,Approved,HGNC:51496,100418960.0,ENSG00000260298,1,3,3
321,321,Approved,HGNC:51497,283693.0,ENSG00000259315,1,3,3
322,322,Approved,HGNC:51498,100418924.0,ENSG00000218475,1,3,3
323,323,Approved,HGNC:51499,644160.0,ENSG00000237999,1,3,3
324,324,Approved,HGNC:51500,644961.0,ENSG00000241547,1,3,3
325,325,Approved,HGNC:51501,100131291.0,ENSG00000232672,1,3,3
326,326,Approved,HGNC:51502,100131953.0,ENSG00000271615,1,3,3
327,327,Approved,HGNC:51503,442097.0,ENSG00000230362,1,3,3
328,328,Approved,HGNC:49661,441783.0,ENSG00000226359,1,3,3
329,329,Approved,HGNC:54872,148709.0,ENSG00000234996,1,3,3
330,330,Approved,HGNC:145,72.0,ENSG00000163017,1,1,1
331,331,Entry Withdrawn,HGNC:158,,,1,4,4
332,332,Entry Withdrawn,HGNC:159,,,1,4,4
333,333,Approved,HGNC:24124,86.0,ENSG00000136518,1,1,1
334,334,Approved,HGNC:160,51412.0,ENSG00000077080,1,1,1
335,335,Approved,HGNC:161,10881.0,ENSG00000187003,1,1,1
336,336,Approved,HGNC:162,10880.0,ENSG00000148156,1,1,1
337,337,Approved,HGNC:24018,81569.0,ENSG00000117148,1,1,1
338,338,Approved,HGNC:28494,284382.0,ENSG00000181786,1,1,1
339,339,Approved,HGNC:16127,170487.0,ENSG00000288649,1,1,1
340,340,Approved,HGNC:44626,389120.0,ENSG00000234667,1,3,3
341,341,Approved,HGNC:24758,284325.0,ENSG00000188493,1,1,1
342,342,Approved,HGNC:163,87.0,ENSG00000072110,1,1,1
343,343,Approved,HGNC:20131,161159.0,ENSG00000259062,1,2,2
344,344,Approved,HGNC:164,88.0,ENSG00000077522,1,1,1
345,345,Approved,HGNC:165,89.0,ENSG00000248746,1,1,1
346,346,Approved,HGNC:58248,,ENSG00000250105,1,2,2
347,347,Approved,HGNC:166,81.0,ENSG00000130402,1,1,1
348,348,Approved,HGNC:44028,344978.0,ENSG00000213493,1,3,3
349,349,Approved,HGNC:44032,391026.0,ENSG00000214141,1,3,3
350,350,Approved,HGNC:51621,106480335.0,ENSG00000229890,1,3,3
351,351,Approved,HGNC:167,10121.0,ENSG00000138107,1,1,1
352,352,Approved,HGNC:54703,100287074.0,ENSG00000233370,1,3,3
353,353,Approved,HGNC:168,10120.0,ENSG00000115073,1,1,1
354,354,Approved,HGNC:169,10097.0,ENSG00000138071,1,1,1
355,355,Approved,HGNC:56978,100421614.0,ENSG00000224334,1,3,3
356,356,Approved,HGNC:57006,284441.0,ENSG00000213985,1,3,3
357,357,Approved,HGNC:170,10096.0,ENSG00000115091,1,1,1
358,358,Approved,HGNC:53965,101060091.0,ENSG00000228857,1,2,2
359,359,Approved,HGNC:17256,57180.0,ENSG00000133627,1,1,1
360,360,Approved,HGNC:37724,643050.0,ENSG00000270242,1,3,3
361,361,Approved,HGNC:38677,440888.0,ENSG00000226481,1,3,3
362,362,Approved,HGNC:38678,647156.0,ENSG00000260327,1,3,3
363,363,Approved,HGNC:38681,777774.0,ENSG00000249283,1,3,3
364,364,Approved,HGNC:38682,399746.0,ENSG00000227264,1,3,3
365,365,Approved,HGNC:38683,644773.0,ENSG00000280263,1,3,3
366,366,Approved,HGNC:54971,100289004.0,ENSG00000226444,1,3,3
367,367,Approved,HGNC:37282,653857.0,ENSG00000106526,1,1,1
368,368,Approved,HGNC:31820,100288580.0,,1,3,3
369,369,Approved,HGNC:38676,100129013.0,ENSG00000232267,1,3,3
370,370,Approved,HGNC:38679,100128020.0,ENSG00000242573,1,3,3
371,371,Approved,HGNC:14671,79913.0,ENSG00000101442,1,1,1
372,372,Approved,HGNC:24025,64431.0,ENSG00000075089,1,1,1
373,373,Approved,HGNC:44210,100421495.0,ENSG00000248915,1,3,3
374,374,Approved,HGNC:14672,93973.0,ENSG00000113812,1,1,1
375,375,Approved,HGNC:17372,55860.0,ENSG00000131966,1,1,1
376,376,Approved,HGNC:24027,139741.0,ENSG00000123165,1,1,1
377,377,Approved,HGNC:55127,100128268.0,ENSG00000235239,1,3,3
378,378,Approved,HGNC:24026,140625.0,ENSG00000169717,1,1,1
379,379,Approved,HGNC:24022,84517.0,ENSG00000184378,1,1,1
380,380,Approved,HGNC:171,90.0,ENSG00000115170,1,1,1
381,381,Approved,HGNC:172,91.0,ENSG00000135503,1,1,1
382,382,Approved,HGNC:18123,130399.0,ENSG00000123612,1,1,1
383,383,Approved,HGNC:173,92.0,ENSG00000121989,1,1,1
384,384,Approved,HGNC:174,93.0,ENSG00000114739,1,1,1
385,385,Approved,HGNC:44161,100128640.0,ENSG00000229589,1,2,2
386,386,Approved,HGNC:175,94.0,ENSG00000139567,1,1,1
387,387,Approved,HGNC:177,95.0,ENSG00000243989,1,1,1
388,388,Approved,HGNC:24104,91703.0,ENSG00000132744,1,1,1
389,389,Approved,HGNC:179,97.0,ENSG00000119640,1,1,1
390,390,Approved,HGNC:180,98.0,ENSG00000170634,1,1,1
391,391,Entry Withdrawn,HGNC:185,,,1,5,7
392,392,Approved,HGNC:186,100.0,ENSG00000196839,1,1,1
393,393,Approved,HGNC:1839,51816.0,ENSG00000093072,1,1,1
394,394,Approved,HGNC:30713,132612.0,ENSG00000164113,1,1,1
395,395,Approved,HGNC:44550,100422386.0,ENSG00000270367,1,3,3
396,396,Approved,HGNC:44552,100422407.0,ENSG00000267511,1,3,3
397,397,Approved,HGNC:30714,161931.0,ENSG00000140955,1,1,1
398,398,Approved,HGNC:187,8759.0,ENSG00000229186,1,3,3
399,399,Approved,HGNC:44366,100420505.0,ENSG00000226469,1,3,3
400,400,Approved,HGNC:198,2515.0,ENSG00000104755,1,1,1
401,401,Approved,HGNC:209,1587.0,ENSG00000197475,1,3,3
402,402,Approved,HGNC:210,1596.0,ENSG00000260089,1,3,3
403,403,Approved,HGNC:212,255926.0,ENSG00000196115,1,3,3
404,404,Approved,HGNC:213,8755.0,ENSG00000271968,1,3,3
405,405,Approved,HGNC:214,8756.0,ENSG00000069206,1,1,1
406,406,Approved,HGNC:56152,101929294.0,ENSG00000253535,1,2,2
407,407,Approved,HGNC:56153,101929315.0,ENSG00000253643,1,2,2
408,408,Approved,HGNC:215,101.0,ENSG00000151651,1,1,1
409,409,Approved,HGNC:216,8754.0,ENSG00000168615,1,1,1
410,410,Approved,HGNC:188,102.0,ENSG00000137845,1,1,1
411,411,Approved,HGNC:189,4185.0,ENSG00000073670,1,1,1
412,412,Approved,HGNC:190,8038.0,ENSG00000148848,1,1,1
413,413,Entry Withdrawn,HGNC:43841,,,1,2,2
414,414,Approved,HGNC:193,8751.0,ENSG00000143537,1,1,1
415,415,Approved,HGNC:195,6868.0,ENSG00000151694,1,1,1
416,416,Approved,HGNC:196,8749.0,ENSG00000168619,1,1,1
417,417,Approved,HGNC:197,8728.0,ENSG00000135074,1,1,1
418,418,Approved,HGNC:199,8748.0,ENSG00000134007,1,1,1
419,419,Approved,HGNC:20102,317760.0,ENSG00000259158,1,3,3
420,420,Approved,HGNC:43901,100533671.0,ENSG00000248574,1,3,3
421,421,Approved,HGNC:43902,644325.0,ENSG00000249162,1,3,3
422,422,Approved,HGNC:200,8747.0,ENSG00000139985,1,1,1
423,423,Approved,HGNC:19822,145241.0,ENSG00000235812,1,3,3
424,424,Approved,HGNC:201,53616.0,ENSG00000008277,1,1,1
425,425,Approved,HGNC:202,8745.0,ENSG00000114948,1,1,1
426,426,Approved,HGNC:203,646479.0,ENSG00000214607,1,3,3
427,427,Approved,HGNC:206,10863.0,ENSG00000042980,1,1,1
428,428,Approved,HGNC:207,11086.0,ENSG00000168594,1,1,1
429,429,Approved,HGNC:208,11085.0,ENSG00000134249,1,1,1
430,430,Approved,HGNC:15479,203102.0,ENSG00000197140,1,1,1
431,431,Approved,HGNC:15478,80332.0,ENSG00000149451,1,1,1
432,432,Approved,HGNC:16299,27299.0,ENSG00000134028,1,1,1
433,433,Approved,HGNC:217,9510.0,ENSG00000154734,1,1,1
434,434,Approved,HGNC:218,9509.0,ENSG00000087116,1,1,1
435,435,Approved,HGNC:219,9508.0,ENSG00000156140,1,1,1
436,436,Approved,HGNC:220,9507.0,ENSG00000158859,1,1,1
437,437,Approved,HGNC:221,11096.0,ENSG00000154736,1,1,1
438,438,Approved,HGNC:222,11174.0,ENSG00000049192,1,1,1
439,439,Approved,HGNC:223,11173.0,ENSG00000136378,1,1,1
440,440,Approved,HGNC:49407,390660.0,ENSG00000274376,1,3,3
441,441,Approved,HGNC:49409,400406.0,ENSG00000261143,1,3,3
442,442,Approved,HGNC:49410,642935.0,ENSG00000218052,1,3,3
443,443,Approved,HGNC:56992,100422416.0,ENSG00000274717,1,3,3
444,444,Approved,HGNC:224,11095.0,ENSG00000134917,1,1,1
445,445,Approved,HGNC:13202,56999.0,ENSG00000163638,1,1,1
446,446,Approved,HGNC:40625,101929335.0,ENSG00000241158,1,2,2
447,447,Approved,HGNC:42435,100507098.0,ENSG00000241684,1,2,2
448,448,Approved,HGNC:13201,81794.0,ENSG00000142303,1,1,1
449,449,Approved,HGNC:14605,81792.0,ENSG00000151388,1,1,1
450,450,Approved,HGNC:1366,11093.0,ENSG00000160323,1,1,1
451,451,Approved,HGNC:14899,140766.0,ENSG00000138316,1,1,1
452,452,Approved,HGNC:16305,170689.0,ENSG00000166106,1,1,1
453,453,Approved,HGNC:17108,170690.0,ENSG00000145536,1,1,1
454,454,Approved,HGNC:58093,,ENSG00000250866,1,2,2
455,455,Approved,HGNC:55548,101929176.0,ENSG00000250579,1,2,2
456,456,Approved,HGNC:17109,170691.0,ENSG00000140470,1,1,1
457,457,Approved,HGNC:17110,170692.0,ENSG00000140873,1,1,1
458,458,Approved,HGNC:17111,171019.0,ENSG00000145808,1,1,1
459,459,Approved,HGNC:40797,103689846.0,ENSG00000249421,1,2,2
460,460,Approved,HGNC:17178,80070.0,ENSG00000173157,1,1,1
461,461,Approved,HGNC:14632,92949.0,ENSG00000178031,1,1,1
462,462,Approved,HGNC:14631,9719.0,ENSG00000197859,1,1,1
463,463,Approved,HGNC:14633,57188.0,ENSG00000156218,1,1,1
464,464,Approved,HGNC:19706,54507.0,ENSG00000143382,1,1,1
465,465,Approved,HGNC:32041,574406.0,ENSG00000203804,1,2,2
466,466,Approved,HGNC:40895,100289061.0,ENSG00000237781,1,2,2
467,467,Approved,HGNC:27912,339366.0,ENSG00000185761,1,1,1
468,468,Approved,HGNC:16486,11033.0,ENSG00000105963,1,1,1
469,469,Approved,HGNC:16487,55803.0,ENSG00000184060,1,1,1
470,470,Approved,HGNC:225,103.0,ENSG00000160710,1,1,1
471,471,Approved,HGNC:226,104.0,ENSG00000197381,1,1,1
472,472,Approved,HGNC:227,105.0,ENSG00000185736,1,1,1
473,473,Approved,HGNC:23299,642394.0,ENSG00000205696,1,2,2
474,474,Approved,HGNC:228,23536.0,ENSG00000065457,1,1,1
475,475,Approved,HGNC:21172,134637.0,ENSG00000189007,1,1,1
476,476,Approved,HGNC:25151,113179.0,ENSG00000213638,1,1,1
477,477,Approved,HGNC:19038,57143.0,ENSG00000063761,1,1,1
478,478,Approved,HGNC:19039,90956.0,ENSG00000133597,1,1,1
479,479,Approved,HGNC:21738,203054.0,ENSG00000173137,1,1,1
480,480,Approved,HGNC:229,106.0,,1,4,4
481,481,Approved,HGNC:232,107.0,ENSG00000164742,1,1,1
482,482,Approved,HGNC:233,108.0,ENSG00000078295,1,1,1
483,483,Approved,HGNC:234,109.0,ENSG00000138031,1,1,1
484,484,Approved,HGNC:235,196883.0,ENSG00000129467,1,1,1
485,485,Approved,HGNC:236,111.0,ENSG00000173175,1,1,1
486,486,Approved,HGNC:237,112.0,ENSG00000174233,1,1,1
487,487,Approved,HGNC:53332,100506125.0,ENSG00000257660,1,2,2
488,488,Approved,HGNC:238,113.0,ENSG00000121281,1,1,1
489,489,Approved,HGNC:239,114.0,ENSG00000155897,1,1,1
490,490,Approved,HGNC:240,115.0,ENSG00000162104,1,1,1
491,491,Approved,HGNC:21285,55811.0,ENSG00000143199,1,1,1
492,492,Approved,HGNC:44143,221442.0,ENSG00000161912,1,3,3
493,493,Approved,HGNC:241,116.0,ENSG00000141433,1,1,1
494,494,Approved,HGNC:242,117.0,ENSG00000078549,1,1,1
495,495,Approved,HGNC:243,118.0,ENSG00000087274,1,1,1
496,496,Approved,HGNC:244,119.0,ENSG00000075340,1,1,1
497,497,Approved,HGNC:245,120.0,ENSG00000148700,1,1,1
498,498,Approved,HGNC:48682,100505933.0,ENSG00000203876,1,2,2
499,499,Entry Withdrawn,HGNC:247,,,1,5,7
500,500,Approved,HGNC:21212,79747.0,ENSG00000118492,1,1,1
501,501,Approved,HGNC:55654,101928661.0,ENSG00000237468,1,2,2
502,502,Approved,HGNC:13838,84435.0,ENSG00000197177,1,1,1
503,503,Approved,HGNC:49543,100128127.0,ENSG00000256925,1,2,2
504,504,Approved,HGNC:17849,25960.0,ENSG00000020181,1,1,1
505,505,Approved,HGNC:13839,166647.0,ENSG00000152990,1,1,1
506,506,Approved,HGNC:55918,100996333.0,ENSG00000256616,1,3,3
507,507,Approved,HGNC:943,575.0,ENSG00000181790,1,1,1
508,508,Approved,HGNC:944,576.0,ENSG00000121753,1,1,1
509,509,Approved,HGNC:945,577.0,ENSG00000135298,1,1,1
510,510,Approved,HGNC:55774,101928307.0,ENSG00000230910,1,2,2
511,511,Approved,HGNC:19893,283383.0,ENSG00000111452,1,1,1
512,512,Approved,HGNC:53314,105755954.0,ENSG00000256151,1,2,2
513,513,Approved,HGNC:58275,,ENSG00000256810,1,2,2
514,514,Approved,HGNC:18651,347088.0,ENSG00000180264,1,1,1
515,515,Approved,HGNC:3336,2015.0,ENSG00000174837,1,1,1
516,516,Approved,HGNC:3337,30817.0,ENSG00000127507,1,1,1
517,517,Approved,HGNC:23647,84658.0,ENSG00000131355,1,1,1
518,518,Approved,HGNC:19240,326342.0,ENSG00000268758,1,3,3
519,519,Approved,HGNC:1711,976.0,ENSG00000123146,1,1,1
520,520,Approved,HGNC:18990,266977.0,ENSG00000153292,1,1,1
521,521,Approved,HGNC:18991,222611.0,ENSG00000164393,1,3,3
522,522,Approved,HGNC:18989,165082.0,ENSG00000173567,1,1,1
523,523,Approved,HGNC:19011,221393.0,ENSG00000153294,1,1,1
524,524,Approved,HGNC:19030,221395.0,ENSG00000069122,1,1,1
525,525,Approved,HGNC:40864,101926962.0,ENSG00000225730,1,2,2
526,526,Approved,HGNC:32922,389740.0,ENSG00000227582,1,3,3
527,527,Approved,HGNC:32921,441416.0,ENSG00000204818,1,3,3
528,528,Approved,HGNC:4512,9289.0,ENSG00000205336,1,1,1
529,529,Approved,HGNC:4516,10149.0,ENSG00000173698,1,1,1
530,530,Approved,HGNC:13728,222487.0,ENSG00000182885,1,1,1
531,531,Approved,HGNC:18992,139378.0,ENSG00000156920,1,1,1
532,532,Approved,HGNC:19010,221188.0,ENSG00000159618,1,1,1
533,533,Approved,HGNC:13841,57211.0,ENSG00000112414,1,1,1
534,534,Approved,HGNC:19241,84873.0,ENSG00000144820,1,1,1
535,535,Approved,HGNC:20973,22859.0,ENSG00000072071,1,1,1
536,536,Approved,HGNC:55309,100507373.0,ENSG00000267169,1,2,2
537,537,Approved,HGNC:18582,23266.0,ENSG00000117114,1,1,1
538,538,Approved,HGNC:20974,23284.0,ENSG00000150471,1,1,1
539,539,Approved,HGNC:50604,101927186.0,ENSG00000248692,1,2,2
540,540,Approved,HGNC:20822,64123.0,ENSG00000162618,1,1,1
541,541,Approved,HGNC:17416,84059.0,ENSG00000164199,1,1,1
542,542,Approved,HGNC:249,124.0,ENSG00000187758,1,1,1
543,543,Approved,HGNC:250,125.0,ENSG00000196616,1,1,1
544,544,Approved,HGNC:251,126.0,ENSG00000248144,1,1,1
545,545,Approved,HGNC:252,127.0,ENSG00000198099,1,1,1
546,546,Approved,HGNC:253,128.0,ENSG00000197894,1,1,1
547,547,Entry Withdrawn,HGNC:254,,,1,3,3
548,548,Approved,HGNC:22976,343296.0,ENSG00000232676,1,3,3
549,549,Approved,HGNC:22991,100131810.0,ENSG00000223694,1,3,3
550,550,Approved,HGNC:21377,642443.0,ENSG00000233859,1,3,3
551,551,Approved,HGNC:54523,115945146.0,ENSG00000234865,1,3,3
552,552,Approved,HGNC:255,130.0,ENSG00000172955,1,1,1
553,553,Approved,HGNC:256,131.0,ENSG00000196344,1,1,1
554,554,Approved,HGNC:16354,137872.0,ENSG00000147576,1,1,1
555,555,Approved,HGNC:30576,55256.0,ENSG00000182551,1,1,1
556,556,Approved,HGNC:52339,100130936.0,ENSG00000235102,1,3,3
557,557,Approved,HGNC:52340,100288971.0,ENSG00000250684,1,3,3
558,558,Approved,HGNC:52341,100288129.0,ENSG00000258369,1,3,3
559,559,Approved,HGNC:28606,149685.0,ENSG00000182035,1,1,1
560,560,Approved,HGNC:56273,125906382.0,ENSG00000292223,1,2,2
561,561,Approved,HGNC:13633,9370.0,ENSG00000181092,1,1,1
562,562,Approved,HGNC:40648,100874095.0,ENSG00000226482,1,2,2
563,563,Approved,HGNC:24040,51094.0,ENSG00000159346,1,1,1
564,564,Approved,HGNC:44910,645220.0,ENSG00000232497,1,3,3
565,565,Approved,HGNC:44911,390503.0,ENSG00000258805,1,3,3
566,566,Approved,HGNC:24041,79602.0,ENSG00000006831,1,1,1
567,567,Approved,HGNC:24043,10974.0,ENSG00000148671,1,1,1
568,568,Approved,HGNC:45127,100133190.0,ENSG00000272734,1,2,2
569,569,Approved,HGNC:15873,54976.0,ENSG00000101220,1,1,1
570,570,Approved,HGNC:257,132.0,ENSG00000156110,1,1,1
571,571,Approved,HGNC:259,133.0,ENSG00000148926,1,1,1
572,572,Approved,HGNC:55516,105376544.0,ENSG00000254554,1,2,2
573,573,Approved,HGNC:28898,79924.0,ENSG00000128165,1,1,1
